num_elements,num_buckets,approx_ops_base_2,approx_ops_base_e
5,8,9.349000126107066,8.638690948023026
5,9,10.190936997692253,9.554186406114585
5,10,11.065706851722643,10.488729392859087
5,11,11.964107447758897,11.436656412744313
5,12,12.880064791574688,12.39431773260899
5,13,13.809413103308389,13.359263663157098
5,14,14.749202663451017,14.329793188796547
5,15,15.697287686809172,15.304690708882443
5,16,16.652070717168336,16.283065843722625
5,17,17.612338473509904,17.264252353223384
5,18,18.57715320189119,18.247742319929486
5,19,19.545778847211764,19.23314210101159
5,20,20.517629709520605,20.220142127264307
5,21,21.49223399534722,21.20849574656452
5,22,22.469207463309296,22.198004115939792
5,23,23.448234051304013,23.188505225152785
5,24,24.429051421823527,24.179865796604638
5,25,25.41144002983146,25.171975222559432
5,26,26.39521475204186,26.16474096825154
5,27,27.380218404592863,27.158085044966608
5,28,28.366316670676085,28.15194127446377
5,29,29.35339409323496,29.146253145799452
5,30,30.341350880906006,30.140972120612144
5,31,31.330100341150583,31.13605628145156
5,32,32.319566801582276,32.13146924504915
6,1,15.509775004326936,10.75055681536833
6,2,10.539542746694302,7.372578393514689
6,3,8.772047164789,6.403588573908054
6,4,8.290158744836402,6.401658672209173
6,5,8.390527087731241,6.821365513013935
6,6,8.793212158519323,7.451480142215823
6,7,9.370296355175263,8.198632881679194
6,8,10.056232999871005,9.016487739765697
6,9,10.814320658096339,9.879857085769274
6,10,11.622536901421668,10.774031504441723
6,11,12.466919412153564,11.68991337890071
6,12,13.338211529682296,12.62160644780424
6,13,14.230045586541983,13.565138183744933
6,14,15.1379035122589,14.517743400770295
6,15,16.058494084864012,15.477443063078022
6,16,16.989364894689405,16.4427864460214
6,17,17.92865226529005,17.412687705142215
6,18,18.874915292313535,18.38631909970654
6,19,19.827022840847174,19.3630393511142
6,20,20.78407483635508,20.34234443088756
6,21,21.745346323947004,21.323833040176964
6,22,22.710246984578102,22.30718193581387
6,23,23.678291356563694,23.292127993285725
6,24,24.649076606522904,24.278454965770703
6,25,25.62226571208726,25.26598357248115
6,26,26.59757458229368,26.254563984032504
6,27,27.574762082467508,27.244070058162848
6,28,28.553622228509603,28.23439487027867
6,29,29.533978020359502,29.225447213377592
6,30,30.515676527285166,30.217148831766156
6,31,31.498584938694915,31.2094322159753
6,32,32.48258736653411,32.20223883099267
7,1,19.651484454403228,13.621371043387192
7,2,13.569428469118536,9.443967687609375
7,3,11.021584548119643,7.882031865253962
7,4,10.028243378380685,7.497180716886386
7,5,9.788323609815754,7.6695847930443675
7,6,9.954147783104245,8.132862131165483
7,7,10.359031078304504,8.762283111475206
7,8,10.915080725678154,9.493754954697826
7,9,11.572174950732974,10.29164064189329
7,10,12.299867357316037,11.134805087441585
7,11,13.078689475828561,12.01003382352557
7,12,13.895655428085517,12.908695269235352
7,13,14.741792596091882,13.824940790672022
7,14,15.61071381068896,14.754682219412823
7,15,16.497754989698706,15.694984657512073
7,16,17.399434448599695,16.64369185704486
7,17,18.31310273749766,17.599187295918096
7,18,19.236709360438706,18.560237307803646
7,19,20.168643442810158,19.52588541384283
7,20,21.10762247549888,20.495379506046632
7,21,22.05261308264233,21.468120638136142
7,22,23.002773587986294,22.44362634773396
7,23,23.957411712354205,23.421503948960467
7,24,24.9159529613685,24.401430791340402
7,25,25.8779166882284,25.38313946712408
7,26,26.84289774816166,26.36640658706839
7,27,27.81055228180858,27.35104416541412
7,28,28.780586585326112,28.336892937099993
7,29,29.752748314531,29.323817122821627
7,30,30.726819472641807,30.31170029084088
7,31,31.70261077440569,31.300442058038687
7,32,32.67995708208301,32.28995543923544
8,1,24.0,16.635532333438686
8,2,16.85077455035932,11.701642458699721
8,3,13.544305390114149,9.567790879298098
8,4,12.018028836351611,8.780821780689356
8,5,11.407596122738212,8.679363494235773
8,6,11.308530157181897,8.951756668726826
8,7,11.517523223169958,9.443600219526806
8,8,11.92412993746025,10.07267472563396
8,9,12.46411160705111,10.79215852851068
8,10,13.097909175777271,11.57381360542569
8,11,13.799978117267642,12.399768200930623
8,12,14.553156438239437,13.258242434108395
8,13,15.345521695648996,14.141199493957123
8,14,16.16855179423352,15.042992046040823
8,15,17.016003815414308,15.959549318755705
8,16,17.883205904960082,16.88787105169389
8,17,18.766595996007872,17.82570240817143
8,18,19.66341304705731,18.771319271693
8,19,20.571485338328856,19.723382917869493
8,20,21.4890821756036,20.68083946495645
8,21,22.414807999734975,21.64284892427621
8,22,23.347525459583792,22.608734241318146
8,23,24.286298646820015,23.57794410230365
8,24,25.230350609784217,24.5500253880861
8,25,26.179031140172587,25.524602498797076
8,26,27.131792057247974,26.501361644304684
8,27,28.088168036678823,27.480038772552646
8,28,29.04776158987631,28.460410196377254
8,29,30.010231185285324,29.442285245177874
8,30,30.975281772999654,30.4255004522903
8,31,31.942657165560064,31.409914918715057
8,32,32.912133865304014,32.395406586317236
9,1,28.529325012980813,19.775021196025975
9,2,20.339957483186385,14.110570620439184
9,3,16.303646135871034,11.432528461290968
9,4,14.236725795938632,10.236785508765093
9,5,13.234858269393445,9.842962378694667
9,6,12.848440677411308,9.90495865039494
9,7,12.841162893749319,10.241872307278193
9,8,13.080770450700978,10.753896991051315
9,9,13.488753446052884,11.382791979748594
9,10,14.016058402845323,12.09281275166565
9,11,14.63067187849909,12.861041955511368
9,12,15.310913665008949,13.672224874455932
9,13,16.04163030483016,14.515874616962332
9,14,16.811938611551003,15.384578132198225
9,15,17.61383610679165,16.27296649809999
9,16,18.441316266336294,17.17706764687749
9,17,19.289788388311568,18.093887243613974
9,18,20.155687184331292,19.021130058310312
9,19,21.036203902460585,19.957010335320042
9,20,21.929097281626316,20.90011998780925
9,21,22.83255814214756,21.849335231049402
9,22,23.745110753527477,22.803749300440312
9,23,24.66553988895122,23.762623205325614
9,24,25.592836123818955,24.72534916789247
9,25,26.526154292120438,25.691423124134836
9,26,27.464781566540324,26.660423791973226
9,27,28.40811266886994,27.631996561652144
9,28,29.3556304265925,28.605840970498534
9,29,30.30689038234162,29.581700872115363
9,30,31.26150850734344,30.55935665233285
9,31,32.21915131483183,31.538619015160002
9,32,33.17952784562403,32.51932398403269
10,1,33.219280948873624,23.02585092994046
10,2,24.005779914713663,16.646131206068997
10,3,19.26846962815944,13.451668748729045
10,4,16.662562567320215,11.849127584302149
10,5,15.256091147532745,11.151307800856802
10,6,14.5650034619091,10.98774306683919
10,7,14.324349854739358,11.154991471614723
10,8,14.381492804950378,11.53687198841586
10,9,14.643943674323939,12.063914678935141
10,10,15.053046809791992,12.692717272855592
10,11,15.570094143512264,13.395077854936629
10,12,16.168648455318383,14.152029767186166
10,13,16.830109137660507,14.950428569411068
10,14,17.54104754076792,15.78092263030375
10,15,18.29154827487693,16.63670375937426
10,16,19.074143896103827,17.51271374194099
10,17,19.883111417870783,18.405126197472082
10,18,20.713996108637286,19.310999693646718
10,19,21.563281921963586,20.228040260743064
10,20,22.428158822417597,21.154435494317813
10,21,23.306355542606976,22.088736534814576
10,22,24.196017399248394,23.02977270612368
10,23,25.095615697367645,23.97658883743673
10,24,26.003879642245415,24.928398601517863
10,25,26.91974452968594,25.884549334157946
10,26,27.842311871482046,26.84449519896272
10,27,28.770818382743986,27.80777649640457
10,28,29.70461162626375,28.774003550594543
10,29,30.643130711920072,29.74284404437015
10,30,31.58589087334165,30.714012978665668
10,31,32.532471046378575,31.687264648202316
10,32,33.48250379194606,32.66238618024562
11,1,38.053747805010275,26.376848000782076
11,2,27.82548337202681,19.290751278515838
11,3,22.41280933892676,15.604552467229702
11,4,19.275431983272057,13.602630783936549
11,5,17.457371999698175,12.594749240644594
11,6,16.448859772115192,12.19441586990849
11,7,15.960833625213702,12.179841587039718
11,8,15.822131259863427,12.420124354114096
11,9,15.926921539230523,12.835089489160488
11,10,16.207070949181915,13.373744782013341
11,11,16.617101598268654,14.002503074848626
11,12,17.12567770075184,14.698535673033792
11,13,17.710598777213693,15.445888324211596
11,14,18.35574828067665,16.233133412558175
11,15,19.049172726718123,17.051905438631064
11,16,19.78183671507965,17.895960907147533
11,17,20.546794622839798,18.760558973776448
11,18,21.338626409271956,19.642043723925717
11,19,22.153045099587647,20.53755639953168
11,20,22.986618439245987,21.44483329901676
11,21,23.836568063227602,22.362061342210016
11,22,24.700622294632623,23.28777318916252
11,23,25.57690669093637,24.22076996346774
11,24,26.463861581083446,25.16006354886679
11,25,27.360179183001804,26.104832968654033
11,26,28.264755116017543,27.054391034892337
11,27,29.17665062684736,28.008158580703626
11,28,30.095062880555545,28.965644356805313
11,29,31.019301387124404,29.926429204648727
11,30,31.94876914194322,30.89015349090046
11,31,32.88294742129448,31.856507052346164
11,32,33.82138343616865,32.82522109013605
12,1,43.01955000865388,29.818879797456006
12,2,31.781985775031988,22.031541628776857
12,3,25.715256421724003,17.87412292800942
12,4,22.057174385393896,15.483267794918104
12,5,19.825281596410438,14.163573346096605
12,6,18.490514840581014,13.518726177938898
12,7,17.743978585229787,13.312605149413764
12,8,17.398061162688258,13.401478184893662
12,9,17.334469192588422,13.69523433435724
12,10,17.475902421285884,14.135539480843033
12,11,17.770168048705933,14.683442788589842
12,12,18.180978401172148,15.312184359023918
12,13,18.68244006263601,16.002901304687807
12,14,19.255646766460032,16.7419881277568
12,15,19.886509695961937,17.519427795955238
12,16,20.56433792448687,18.327708543608583
12,17,21.280886571509715,19.161103700522517
12,18,22.029704223459767,20.015182233598786
12,19,22.805676422147783,20.88646935067796
12,20,23.604700416093333,21.772206813773895
12,21,24.423449541585708,22.67018081567837
12,22,25.259199920567795,23.578596469335217
12,23,26.109701208640885,24.495984992780233
12,24,26.97307895803926,25.42113418017803
12,25,27.8477599907913,26.353035692592158
12,26,28.732414737180875,27.290844657029343
12,27,29.625912233206947,28.23384838180518
12,28,30.52728466921592,29.18144190022484
12,29,31.435699219620034,30.133108682524842
12,30,32.35043547679061,31.08840529791264
12,31,33.270867237344454,32.04694912330505
12,32,34.19644769717781,33.00840842212844
13,1,48.105716335834195,33.34434164699998
13,2,35.86205084919382,24.858728248563782
13,3,29.158245421390536,20.246430919565636
13,4,24.99163562166006,17.47840141558578
13,5,22.34715286445502,15.848341009716181
13,6,20.680586145772494,14.95417052258251
13,7,19.666968444574504,14.549004299031004
13,8,19.10435823285562,14.478240992796279
13,9,18.863033960362017,14.64276163430868
13,10,18.856981799648356,14.97727835866798
13,11,19.027457087258593,15.437601823081632
13,12,19.333244430203226,15.99304428915267
13,13,19.744718901552417,16.62178532341694
13,14,20.24012092058566,17.307973925335325
13,15,20.803156056225916,18.039870954019015
13,16,21.42140945304796,18.808629821303114
13,17,22.085274115977594,19.60747819248502
13,18,22.787211180675705,20.431157427717945
13,19,23.521229468565814,21.275531263387805
13,20,24.282512868871073,22.137307857157545
13,21,25.067149262721735,23.01383918346852
13,22,25.871930410262138,23.902974116062108
13,23,26.69420222468022,24.802949366566985
13,24,27.531751351258404,25.712307509403296
13,25,28.382718261585932,26.62983465144317
13,26,29.245529957156233,27.5545125295324
13,27,30.118847344734313,28.48548132893548
13,28,31.001523708437002,29.42201055535246
13,29,31.892571659519525,30.36347601853553
13,30,32.79113662413802,31.309341498033913
13,31,33.69647541768752,32.25914402797602
13,32,34.60793880924437,33.21248200259966
14,1,53.30296890880645,36.94680261461362
14,2,40.05509807389504,27.764640161265852
14,3,32.72736541669178,22.710107956866587
14,4,28.064592602162957,19.576822954336844
14,5,25.011207233061143,17.640097194688018
14,6,23.00997606754465,16.494213476847765
14,7,21.722961864156698,15.88448848069078
14,8,20.93592614038676,15.647353271938638
14,9,20.508829639133467,15.675695100771826
14,10,20.347498363796092,15.897762123253873
14,11,20.386884932453917,16.26433577005587
14,12,20.580936347617445,16.740866668788506
14,13,20.896306063341044,17.30257315434549
14,14,21.308352713798573,17.93132323901972
14,15,21.798531376304883,18.613607894361152
14,16,22.352653310990327,19.339195386298424
14,17,22.95970003544551,20.100219499030125
14,18,23.61099909236158,20.890549879072932
14,19,24.299640729206686,21.705349442062506
14,20,25.020058147255753,22.540758126737316
14,21,25.767720798009133,23.39366347685802
14,22,26.53890710491269,24.261531863470264
14,23,27.330533843410464,25.14228269902953
14,24,28.14002651177228,26.034193560000062
14,25,28.965219747477345,26.9358278214625
14,26,29.80428003514474,27.845978887889085
14,27,30.655645140698866,28.763626797736475
14,28,31.51797622847256,29.687904151500003
14,29,32.390119690118894,30.618069134404276
14,30,33.27107647875337,31.553483987800853
14,31,34.159977293132044,32.49359770158887
14,32,35.05606235861026,33.43793200331155
15,1,58.60335893412778,40.62075301653315
15,2,44.35243115319831,30.743062265774977
15,3,36.41075158056302,25.255878848020735
15,4,31.26360704268966,21.768695852297068
15,5,27.806613010475342,19.53049047380501
15,6,25.469986975714065,18.132443907498388
15,7,23.90520889913625,17.314378989158218
15,8,22.887597759886283,16.905509361097085
15,9,22.267919941059617,16.791767183712814
15,10,21.94445752187456,16.89549284369678
15,11,21.84617461800352,17.162712788252048
15,12,21.922325017275934,17.555134838776837
15,13,22.13589245646719,18.045052265689115
15,14,22.459356878418298,18.612045988572913
15,15,22.871901455205816,19.240810760564464
15,16,23.357531019831026,19.919695013884347
15,17,23.90377919115127,20.63970186453996
15,18,24.500803476620803,21.393793533766708
15,19,25.140741003278936,22.176398969439468
15,20,25.81724249957841,22.98305988702215
15,21,26.52513024945819,23.810172634889458
15,22,27.2601436255525,24.65479741102202
15,23,28.01874739744397,25.514515496780877
15,24,28.797985648038285,26.387321182349517
15,25,29.59536924505896,27.271539070233267
15,26,30.408788290796654,28.16576016082
15,27,31.236443369776527,29.06879199047079
15,28,32.07679108825853,29.979619391237822
15,29,32.92850058383683,30.8973733560189
15,30,33.79041853104314,31.821306144725046
15,31,34.66154078227793,32.75077123657497
15,32,35.540989231892475,33.685207075352906
16,1,64.0,44.3614195558365
16,2,48.746733079887726,33.78881979071552
16,3,40.19857385292642,27.87614157425251
16,4,34.57784624002886,24.045448329191778
16,5,30.723490938955788,21.511829596809942
16,6,28.052392910354595,19.862682019357788
16,7,26.20713617611076,18.83397881553432
16,8,24.954214635719808,18.24925440505691
16,9,24.136286776074176,17.988500006522045
16,10,23.644737572296716,17.968740042841006
16,11,23.40290257562887,18.131567195028197
16,12,23.35552971140333,18.435107734477818
16,13,23.46202034551663,18.848800191835807
16,14,23.692006586199977,19.349958527102558
16,15,24.022399555599268,19.921474697407522
16,16,24.43538127391952,20.550257370988877
16,17,24.917013306175477,21.22615322000136
16,18,25.456256001425782,21.941189562637586
16,19,26.044265936797114,22.68903441326583
16,20,26.673885048142257,23.464605922572858
16,21,27.33926393580463,24.263786014618347
16,22,28.03558048927355,25.083207739174046
16,23,28.758827171001407,25.920095479557986
16,24,29.505648400042077,26.772143541046635
16,25,30.27321493748897,27.63742294202059
16,26,31.059125910427728,28.514309161363876
16,27,31.861331699770965,29.401425621481962
16,28,32.67807273445932,30.29759910362895
16,29,33.50783052545297,31.201824295526134
16,30,34.34928820044081,32.1132353893459
16,31,35.201298473730375,33.03108316752102
16,32,36.062857479818895,33.95471639325761
17,1,69.48686830125578,48.16462684895568
17,2,53.2317293784838,36.897507414670066
17,3,44.08262033087877,30.564620122404268
17,4,37.99789500452288,26.399643024924526
17,5,33.752885196848055,23.577097129390292
17,6,30.74947891280224,21.67904910586167
17,7,28.622407263729865,20.4386546911652
17,8,27.130688474953047,19.675061467916958
17,9,26.109885684673586,19.26327223827762
17,10,25.44513724763286,19.115596762671736
17,11,25.054538537955075,19.169545823370818
17,12,24.878551311788332,19.37985805212228
17,13,24.873110920349376,19.713215977643088
17,14,25.005056375572583,20.14470963294218
17,15,25.249045536387108,20.65543943653012
17,16,25.585435977773397,21.23086803887217
17,17,25.99880447522984,21.85967031587863
17,18,26.476895924188845,22.5329191400566
17,19,27.009865759579572,23.243500677712404
17,20,27.58972611945161,23.9856888028349
17,21,28.209935554606474,24.754831342671547
17,22,28.86509129644261,25.54711596790275
17,23,29.55069576942481,26.359393524102735
17,24,30.262977519550276,27.189043289400583
17,25,30.99875249094565,28.0338691818036
17,26,31.75531554669428,28.892019058297034
17,27,32.530354892675525,29.76192141696522
17,28,33.32188401202886,30.642235339653723
17,29,34.128187108482535,31.531810598638998
17,30,34.94777505989547,32.42965563161345
17,31,35.779349614417114,33.33491165641636
17,32,36.62177409965531,34.24683161280375
18,1,75.05865002596161,52.02669164213096
18,2,57.80195764342735,40.065308452310276
18,3,48.055964588661475,33.31608522572709
18,4,41.51557305795837,28.824840937274004
18,5,36.88671297573811,25.719934746018488
18,6,33.55405660457629,23.57600932865184
18,7,31.14496349612254,22.12389696857613
18,8,29.412047874240702,21.179392213989114
18,9,28.184690409331214,20.61337401205115
18,10,27.34241530275808,20.334026937517205
18,11,26.798479582693183,20.275148011006383
18,12,26.489301155288555,20.388305699205112
18,13,26.367488590525117,20.637548087757636
18,14,26.397162587973433,20.995803819083985
18,15,26.55076306862079,21.4424088220777
18,16,26.806834792187736,21.961385935635278
18,17,27.148467501943927,22.540232598532096
18,18,27.562180600267645,23.169055226157006
18,19,28.037114276008566,23.839943056856633
18,20,28.56443497112431,24.546509502430013
18,21,29.136892852608103,25.283552141880943
18,22,29.74848851408096,26.04679778442961
18,23,30.39421915467808,26.832709251949467
18,24,31.069883272256494,27.638337447607807
18,25,31.77192891808429,28.46120701116865
18,26,32.497334721931864,29.29922713855232
18,27,33.24351581337045,30.150621437716907
18,28,34.008248833077545,31.013872316921482
18,29,34.789611710278784,31.887676562998298
18,30,35.58593495608897,32.770909606439815
18,31,36.39576200786568,33.66259658222219
18,32,37.217816739567155,34.561888745883415
19,1,80.71062275542812,55.94434060416236
19,2,62.45260501971317,43.28887049905029
19,3,52.11270346866217,36.12613368406514
19,4,45.12376576254158,31.315469853911463
19,5,40.11770193930208,27.934610676153998
19,6,36.459462661195474,25.548390789069508
19,7,33.769049518918685,23.885361939760138
19,8,31.793472969161925,22.75874403025662
19,9,30.356728310906853,22.036051704223134
19,10,29.33332324980861,21.621905243722203
19,11,28.632079045642303,21.446759990813298
19,12,28.185626014075268,21.45924704643447
19,13,27.943402342469113,21.620919136517653
19,14,27.866901550013,21.902622209278398
19,15,27.92639510383074,22.281968454045895
19,16,28.098638311856305,22.741558267459553
19,17,28.365241154121325,23.267714925135362
19,18,28.7114951280214,23.849573423417706
19,19,29.125517160738294,24.47841654389399
19,20,29.59761695470221,25.147185417997957
19,21,30.119823834735048,25.85011466479378
19,22,30.68552887915669,26.582457465014794
19,23,31.289211365589466,27.340276280748252
19,24,31.926227576771478,28.120282000240703
19,25,32.59264622050606,28.919709168624948
19,26,33.285119044861965,29.73621837078593
19,27,34.00077827987016,30.567819233136664
19,28,34.73715471053972,31.412809220456577
19,29,35.49211175123088,32.26972463319499
19,30,36.263792029844375,33.137301103075835
19,31,37.0505738261669,34.01444153865562
19,32,37.85103532803784,34.90018995570032
20,1,86.43856189774725,59.914645471079815
20,2,67.17938994291411,46.56521702144948
20,3,56.247752080057374,38.99101598855259
20,4,48.81627190942525,33.866702829417214
20,5,43.43932204707983,30.21597676665335
20,6,39.45954528725586,27.591391521007022
20,7,36.4892270128739,25.71890033440288
20,8,34.27032025591618,24.409686004574816
20,9,32.62210809269213,23.52854413498287
20,10,31.41463220225737,22.977050448141213
20,11,30.55267094657322,22.6826843647763
20,12,29.965329649784298,22.59138044540631
20,13,29.599044464444493,22.662347760309007
20,14,29.412785717172213,22.86444120806979
20,15,29.37471774985838,23.173601612544054
20,16,29.459839987757956,23.571034127651057
20,17,29.648298420867544,24.041899205234117
20,18,29.924161193405336,24.5743619737264
20,19,30.274519607229195,25.1588944463091
20,20,30.688820151166723,25.78775782018143
20,21,31.158362540317103,26.454614364034537
20,22,31.675918444230017,27.154233514326034
20,23,32.23543894060325,27.882267157731075
20,24,32.83182789464032,28.635076227900537
20,25,33.46076482165115,29.40959572628974
20,26,34.11856524992351,30.2032287797782
20,27,34.802069762675565,31.013762834385304
20,28,35.50855516284781,31.839302866050907
20,29,36.23566284318432,32.678217777818325
20,30,36.98134064098774,33.52909709277513
20,31,37.74379533918969,34.390715743912494
20,32,38.521453631339625,35.262005275430234
21,1,92.23866587835397,63.93497119219188
21,2,71.97847343855622,49.8916823629725
21,3,60.45668421073566,41.90750263372891
21,4,52.58766971645691,36.47434928396783
21,5,46.8457161553371,32.55942037795378
21,6,42.54864258595962,29.700574742883077
21,7,39.300379380470496,27.62057503370733
21,8,36.8381394641335,26.128885783910587
21,9,34.97704108401253,25.088111529545497
21,10,33.583154667179286,24.397253149040058
21,11,32.557590497744485,23.981165266218028
21,12,31.826191334616848,23.783328428127273
21,13,31.33256691497517,23.7607679236341
21,14,31.03327797551811,23.88044917205291
21,15,30.894452696425788,24.11670361283854
21,16,30.889376898792708,24.449376853455853
21,17,30.996755849392752,24.86248505075778
21,18,31.199445172789456,25.343230957581937
21,19,31.483513373893146,25.881276354029694
21,20,31.837541513709763,26.468198777013363
21,21,32.252094413474346,27.097081927765146
21,22,32.71931728664362,27.762203944599875
21,23,33.23262505986438,28.458797992948963
21,24,33.78646088484894,29.182866787135836
21,25,34.37610680097814,29.931037694312373
21,26,34.99753406805914,30.700448640910924
21,27,35.64728394045444,31.488657594258083
21,28,36.322371995560125,32.29357023240271
21,29,37.02021083200651,33.11338175367598
21,30,37.73854720176259,33.946529759026596
21,31,38.47541056447603,34.79165586591751
21,32,39.22907074194647,35.647574253360034
22,1,98.10749561002054,68.00293397388296
22,2,76.84639073976146,53.26586244280656
22,3,64.73560824698487,44.87278080922512
22,4,56.43320064658257,39.13475945548678
22,5,50.33163230102942,34.96081468300903
22,6,45.72155576432682,31.871856688083465
22,7,42.19770963156176,29.586670453824695
22,8,39.492684045839006,27.91312900664608
22,9,37.417857153266596,26.71205838868766
22,10,35.8357620164846,25.880298689717325
22,11,34.64419119863415,25.3404097459604
22,12,33.76598169090784,25.033656961217545
22,13,33.14209558365425,24.91504592233365
22,14,32.72680428031161,24.949761271316216
22,15,32.48427832083751,25.110594728726802
22,16,32.38613946901904,25.37607524216532
22,17,32.409682033612675,25.72909951039782
22,18,32.53656554863232,26.155920752889557
22,19,32.75184326970462,26.645395504547697
22,20,33.04323255017418,27.188417582743348
22,21,33.40056129300527,27.777488906841597
22,22,33.81534390125545,28.406391215575013
22,23,34.28045342255287,29.069932808973043
22,24,34.7898658356,29.763751552021517
22,25,35.33845893975775,30.484160423863624
