num_elements,num_buckets,approx_ops_base_2,approx_ops_base_e
290000,220000,436212.75880073855,344241.0279884648
290000,230000,436785.55098221614,347978.138369525
290000,240000,438096.46864612156,352242.63352491136
290000,250000,440065.6480835329,356975.0782770159
290000,260000,442623.99006817455,362124.2333210807
290000,270000,445711.45160951425,367645.74049724964
290000,280000,449275.6418026174,373501.0422036748
290000,290000,453270.6730432496,379656.49841194786
290000,300000,457656.2027223998,386082.65060302377
290000,310000,462396.63846042927,392753.6121491371
290000,320000,467460.4752875916,399646.5610785413
290000,330000,472819.73612102884,406741.31230351084
290000,340000,478449.50195763086,414019.95939451247
290000,350000,484327.5129394453,421466.5710340339
290000,360000,490433.83033537725,429066.9344081333
290000,370000,496750.54604791605,436808.33511592145
290000,380000,503261.53694604465,444679.37172197946
290000,390000,509952.25016874884,452669.793802214
290000,400000,516809.5207374749,460770.3650477075
290000,410000,523821.41262384376,468972.7440569681
290000,420000,530977.0797336604,477269.3802841503
290000,430000,538266.6494031191,485653.4276747348
290000,440000,545681.1133235889,494118.6629450426
290000,450000,553212.2394177102,502659.42077029514
290000,460000,560852.4903646128,511270.5333953203
290000,470000,568594.951544779,519947.27729412506
290000,480000,576433.2717041324,528685.3300912253
290000,490000,584361.6053061736,537480.7278299598
290000,500000,592374.5648242526,546329.8303896121
290000,510000,600467.1765611022,555229.2890238343
290000,520000,608634.8429801989,564176.0192171489
290000,530000,616873.3094323379,573167.1768515345
290000,540000,625178.6293836269,582200.1321601301
290000,550000,633547.1420069211,591272.454741871
290000,560000,641975.4433002884,600381.8918449192
290000,570000,650460.3664860075,609526.3548857083
290000,580000,658998.961933869,618703.9051121116
290000,590000,667588.477586025,627912.7392881678
290000,600000,676226.3442381248,637151.1795442419
290000,610000,684910.1596456518,646417.6619211332
290000,620000,693637.6765024291,655710.7280351031
290000,630000,702406.7900664799,665029.0164679738
290000,640000,711215.5256597842,674371.2534519768
290000,650000,720062.0317277504,683736.248830803
290000,660000,728944.5670178002,693122.8861599886
290000,670000,737861.4954127766,702530.119850452
290000,680000,746811.2775872683,711956.9692531618
290000,690000,755792.4628082046,721402.5125407703
290000,700000,764803.6833651908,730865.8831449297
290000,710000,773843.6500459793,740346.2669457493
290000,720000,782911.1444741164,749842.896328503
290000,730000,792005.015390476,759355.048052182
290000,740000,801124.174330186,768882.040256604
290000,750000,810267.5919888415,778423.230134809
290000,760000,819434.2926240737,787978.0096962854
290000,770000,828623.3527114679,797545.8053995654
290000,780000,837833.8943057159,807126.0726905868
290000,790000,847065.0863398726,816718.2981826133
290000,800000,856316.1388095571,826321.9947975221
290000,810000,865586.3015148328,835936.7013554858
290000,820000,874874.8608679681,845561.9801482251
290000,830000,884181.1378531117,855197.415679579
290000,840000,893504.486065116,864842.6133572124
290000,850000,902844.291432511,874497.1998298877
290000,860000,912199.9662615723,884160.8177192177
290000,870000,921570.9517427534,893833.1286068673
290000,880000,930956.7150947421,903513.8107249646
290000,890000,940356.7461681793,913202.5560971876
290000,900000,949770.5593909286,922899.0728590244
290000,910000,959197.690354086,932603.0823563207
290000,920000,968637.6952261855,942314.3189150619
290000,930000,978090.1479176225,952032.5274889646
290000,940000,987554.642193501,961757.465962537
290000,950000,997030.7907856405,971488.9046850337
290000,960000,1006518.2197046708,981226.6211885472
290000,970000,1016016.571848242,990970.4039585501
290000,980000,1025525.5055391864,1000720.0513201415
290000,990000,1035044.6924093139,1010475.369576716
290000,1000000,1044573.8170174957,1020236.1728957663
300000,10000,1479321.4358039931,1025387.4823694368
300000,20000,1186666.204794788,822534.3641468593
300000,30000,1018640.568320835,706072.4345705246
300000,40000,901879.034179478,625192.6088803426
300000,50000,813720.9844066496,564294.6089277238
300000,60000,744304.3583474921,516656.7676839667
300000,70000,688395.5964880396,478722.11608209094
300000,80000,642786.2632611336,448287.7137892441
300000,90000,605299.999276249,423831.1448401928
300000,100000,574360.3124764708,404227.1063074951
300000,110000,548777.0243920229,388610.8247514776
300000,120000,527627.3331950626,376302.31673607865
300000,130000,510182.5468884463,366759.00288288546
300000,140000,495859.40013675333,359543.3765072407
300000,150000,484185.9509599584,354299.69120136986
300000,160000,474776.8198821434,350736.5813127935
300000,170000,467314.7595826784,348613.8346278714
300000,180000,461536.68892550253,347732.18785784475
300000,190000,457222.9663042235,347925.37762035977
300000,200000,454189.0607027536,349053.900562699
300000,210000,452279.02263244544,351000.0809040482
300000,220000,451360.32441709464,353664.147979916
300000,230000,451319.74955309305,356961.09665707225
300000,240000,452060.1032064547,360818.1667656273
300000,250000,453497.5486318264,365172.79736401857
300000,260000,455559.4519566384,369970.96925685223
300000,270000,458182.6209667178,375165.8496524611
300000,280000,461311.85427494894,380716.6754424299
300000,290000,464898.7504825881,386587.8370015246
300000,300000,468900.7158491337,392748.11539365264
300000,310000,473280.1375571743,399170.04735434434
300000,320000,478003.69387774274,405829.39642821933
300000,330000,483041.77092598757,412704.70627182035
300000,340000,488367.9731139369,419776.9266879473
300000,350000,493958.7042507536,427029.09386953514
300000,360000,499792.8159095721,434446.0630149496
300000,370000,505851.3014438398,442014.2756603312
300000,380000,512117.0401071275,449721.56625814387
300000,390000,518574.5691419329,457556.98933954805
300000,400000,525209.8935695894,465510.6764176028
300000,410000,532010.3203879071,473573.71147941845
300000,420000,538964.3091963578,481738.01833408297
300000,430000,546061.35105801,489996.27069470385
300000,440000,553291.8542341891,498341.8063752703
300000,450000,560647.0492711873,506768.5568683363
300000,460000,568118.9047036964,515270.98495315685
300000,470000,575700.0501984698,523844.02733909705
300000,480000,583383.7128896589,532483.0481675836
300000,490000,591163.6590304599,541183.7960076154
300000,500000,599034.1400413522,549942.3638154462
300000,510000,606989.8478365898,558755.1564940067
300000,520000,615025.8761262203,567618.8630501102
300000,530000,623137.6811455826,576530.4274480047
300000,540000,631321.0490389548,585487.0249625753
300000,550000,639572.0687852704,594486.0429026623
300000,560000,647887.1045215494,603525.0604641824
300000,570000,656262.7714892976,612601.8311955573
300000,580000,664695.9174618301,621714.2702160546
300000,590000,673183.6009088241,630860.4380638475
300000,600000,681723.0743721734,640038.5288755229
300000,610000,690311.7695142057,649246.8599790784
300000,620000,698947.2833083112,658483.8620534441
300000,630000,707627.3636115178,667748.068622903
300000,640000,716349.898970957,677038.1091549462
300000,650000,725112.9071054525,686352.7007509979
300000,660000,733914.5258893174,695690.6419635883
300000,670000,742753.0038455462,705050.8059481041
300000,680000,751626.6940268327,714432.1367149878
300000,690000,760534.041940867,723833.639437432
300000,700000,769473.5855629274,733254.3823044935
300000,710000,778443.9427602943,742693.4860400885
300000,720000,787443.8104965199,752150.1247240322
300000,730000,796471.9548902339,761623.5175945938
300000,740000,805527.2107939015,771112.9299839529
300000,750000,814608.4754728598,780617.6685058826
300000,760000,823714.7039549251,790137.0775880808
300000,770000,832844.9068457008,799670.5385581658
300000,780000,841998.1441503931,809217.4646036933
300000,790000,851173.5245462894,818777.3009897796
300000,800000,860370.2022797562,828349.5229177186
300000,810000,869587.372976444,837933.6322972272
300000,820000,878824.2729883912,847529.1578665138
300000,830000,888080.1742833096,857135.6508882112
300000,840000,897354.3832757925,866752.6847782106
300000,850000,906646.2428192147,876379.8575314679
300000,860000,915955.1223124337,886016.7827891734
300000,870000,925280.42384555,895663.0963082201
300000,880000,934621.575061547,905318.4495398301
300000,890000,943978.0296115914,914982.5105532134
300000,900000,953349.2667871843,924654.9641030997
300000,910000,962734.7892154953,934335.5098753524
300000,920000,972134.1210159668,944023.8609974742
300000,930000,981546.8046759996,953719.7413996292
300000,940000,990972.4057242741,963422.8907943578
300000,950000,1000410.5079235889,973133.0602027904
300000,960000,1009860.7102289689,982850.0093726849
300000,970000,1019322.6309575087,992573.5111367867
300000,980000,1028795.9022727956,1002303.3462769239
300000,990000,1038280.1725442793,1012039.3061215897
300000,1000000,1047775.104580048,1021781.191039206
310000,10000,1543053.72756304,1069563.3407128383
310000,20000,1240393.8202020542,859775.4980385945
310000,30000,1066505.5353181392,739248.6982787196
310000,40000,945543.967237023,655447.3926257407
310000,50000,854040.8035616877,592200.1501780236
310000,60000,781779.3930862397,542535.7188329702
310000,70000,723360.2497088863,502786.3539250727
310000,80000,675494.3509489684,470700.6949364445
310000,90000,635962.4524697132,444733.7422801065
310000,100000,603161.3938487828,423747.1992297755
310000,110000,575881.3437821699,406866.3683056868
310000,120000,553183.1364124721,393402.14303775394
310000,130000,534323.5806467119,382803.03548863693
310000,140000,518706.27183674683,374622.84321179235
310000,150000,505847.31322993437,368497.4795084783
310000,160000,495350.48387933674,364127.73093186464
310000,170000,486888.7520175193,361266.11680446926
310000,180000,480190.2476211882,359706.7241185739
310000,190000,475027.46379065857,359277.2604741606
310000,200000,471208.8483613019,359832.7904245978
310000,210000,468572.1946420588,361250.7654585675
310000,220000,466979.40413594694,363427.05710146733
310000,230000,466312.3011352752,366272.76942816644
310000,240000,466469.27334136644,369711.67030962213
310000,250000,467362.5480180873,373678.1026237839
310000,260000,468915.9788903041,378115.28385207773
310000,270000,471063.2368445991,382973.9144469819
310000,280000,473746.3131764051,388211.02560656844
310000,290000,476914.2914729981,393789.03435150784
310000,300000,480522.3205535194,399674.95318822324
310000,310000,484530.75834649504,405839.73213024635
310000,320000,488904.4552091586,412257.7082712113
310000,330000,493612.14721130463,418906.1404784125
310000,340000,498625.9486284833,425764.82106720924
310000,350000,503920.9132053279,432815.7401140231
310000,360000,509474.6680945647,440042.8065351437
310000,370000,515267.09434728266,447431.604522776
310000,380000,521280.05774119374,454969.18934613373
310000,390000,527497.173599742,462643.9089776347
310000,400000,533903.6036654603,470445.25027132145
310000,410000,540485.8833463185,478363.7090522804
310000,420000,547231.7663343373,486390.672635392
310000,430000,554130.0957843025,494518.32378132927
310000,440000,561170.684291665,502739.55015455314
310000,450000,568344.2151493845,511047.8710558151
310000,460000,575642.1514432622,519437.3694658368
310000,470000,583056.6574382464,527902.6336100533
310000,480000,590580.5300181735,536438.7063419863
310000,490000,598207.1371456868,545041.0396367445
310000,500000,605930.3614498483,553705.4526762019
310000,510000,613744.5534435041,562428.0978028267
310000,520000,621644.4883383713,571205.428755044
310000,530000,629625.3275463955,580034.1726401368
310000,540000,637682.5823758115,588911.3030570929
310000,550000,645812.086224512,597834.020420858
310000,560000,654009.9639190804,606799.7292287945
310000,570000,662272.6077451688,615806.0208286922
310000,580000,670596.6575447972,624850.6596424459
310000,590000,678978.9765545197,633931.5649126266
310000,600000,687416.6348689067,643046.7992569311
310000,610000,695906.8927659212,652194.5566075173
310000,620000,704447.1864673753,661373.1523641062
310000,630000,713035.1137988647,670581.0128601181
310000,640000,721668.4209402897,679816.6658912062
310000,650000,730344.9929639689,689078.7343609878
310000,660000,739062.8414551489,698365.92701976
310000,670000,747820.0970213996,707677.0336982502
310000,680000,756615.0013294443,717010.9198085807
310000,690000,765445.895027004,726366.5168558978
310000,700000,774311.2155264108,735742.8221162598
310000,710000,783209.4882191904,745138.891953908
310000,720000,792139.3197607282,754553.8369971192
310000,730000,801099.3932077289,763986.8189014125
310000,740000,810088.463673973,773437.0476090544
310000,750000,819105.3532212236,782903.7776121938
310000,760000,828148.9448893528,792386.303550011
310000,770000,837218.180253933,801883.9587997866
310000,780000,846312.0571320546,811396.114396005
310000,790000,855429.6218273216,820922.1725566126
310000,800000,864569.9698183695,830461.5680697375
310000,810000,873732.2421511981,840013.7658221863
310000,820000,882915.6228826703,849578.259089722
310000,830000,892119.3322593124,859154.5635167928
310000,840000,901342.6297183344,868742.2209085645
310000,850000,910584.8127513201,878340.7987050693
310000,860000,919845.2061892537,887949.8801461216
310000,870000,929123.172632779,897569.0749962766
310000,880000,938418.0986860906,907198.0067522286
310000,890000,947729.3998892073,916836.3178267721
310000,900000,957056.5194890894,926483.6689886415
310000,910000,966398.9258014761,936139.7370544655
310000,920000,975756.1100143325,945804.2133170934
310000,930000,985127.5824729862,955476.8002395184
310000,940000,994512.878880704,965157.2179068548
310000,950000,1003911.553976469,974845.1981317688
310000,960000,1013323.1780338541,984540.4815358124
310000,970000,1022747.3435921213,994242.8242158078
310000,980000,1032183.6577472547,1003951.9906893184
310000,990000,1041631.742772264,1013667.7546729952
310000,1000000,1051091.2379436688,1023389.9011496232
320000,10000,1607251.5746075786,1114061.8973897768
320000,20000,1294587.3250150082,897339.566059442
320000,30000,1114838.1143739973,772749.3987525649
320000,40000,989684.2405493206,686033.8956543495
320000,50000,894852.0913023223,620452.8411018986
320000,60000,819767.0829951407,568782.1838009617
320000,70000,758858.8603711425,527238.6480254227
320000,80000,708754.3002565,493519.0933861193
320000,90000,667189.6420789267,466054.3953100518
320000,100000,632534.7590882311,443692.99967436964
320000,110000,603560.600129335,425550.71270139224
320000,120000,579312.3729394424,410930.01547256
320000,130000,559033.1927344798,399271.2787562939
320000,140000,542114.267931985,390120.31563392037
320000,150000,528060.4008612022,383105.31240593584
320000,160000,516465.0705657253,377919.7123495627
320000,170000,506991.8986414366,374309.1710053445
320000,180000,499360.5712024645,372061.44233190105
320000,190000,493335.98505848896,370998.4496327825
320000,200000,488719.7732414375,370970.01138978556
320000,210000,485343.6296512905,371848.8468885037
320000,220000,483064.0020591846,373526.5729706653
320000,230000,481757.841269599,375910.4772203446
320000,240000,481319.17997264076,378920.908576036
320000,250000,481656.3526192707,382489.149386956
320000,260000,482689.72977141547,386555.676934035
320000,270000,484349.8623092197,391068.7371057799
320000,280000,486575.94447203836,395983.16185310134
320000,290000,489314.5472434738,401259.3943340157
320000,300000,492518.56089938054,406862.67523135996
320000,310000,496146.3072300064,412762.35950035846
320000,320000,500160.8014136203,418931.349356146
320000,330000,504529.120124339,425345.60873300553
320000,340000,509221.875473933,431983.76024649135
320000,350000,514212.7594296437,438826.7359840727
320000,360000,519478.16298228264,445857.4868254309
320000,370000,524996.8410545071,453060.7263028893
320000,380000,530749.6353761959,460422.72008441214
320000,390000,536719.2246617015,467931.09568154067
320000,400000,542889.9161185458,475574.6845695658
320000,410000,549247.4617825483,483343.38327444205
320000,420000,555778.8980194676,491228.03196901106
320000,430000,562472.4082983338,499220.3114687877
320000,440000,569317.2001941174,507312.65063227306
320000,450000,576303.3975967764,515498.14544773655
320000,460000,583421.9504522317,523770.4919664325
320000,470000,590664.5471210765,532123.9204211383
320000,480000,598023.5453950616,540553.1443167389
320000,490000,605491.9067044017,549053.3115988903
320000,500000,613063.1368234283,557619.9604320845
320000,510000,620731.2369616508,566248.983422345
320000,520000,628490.6569746239,574936.5930041567
320000,530000,636336.2567499558,583679.2934619307
320000,540000,644263.2658876686,592473.8505723471
320000,550000,652267.2552150305,601317.2716764294
320000,560000,660344.105180628,610206.7821360636
320000,570000,668489.9806625046,619139.8072359702
320000,580000,676701.3063577499,628113.9543255618
320000,590000,684974.7463641039,637126.9979343789
320000,600000,693307.1825795998,646176.8640762444
320000,610000,701695.7000171763,655261.6201409438
320000,620000,710137.5705991249,664379.4630261416
320000,630000,718630.2366815757,673528.7072294138
320000,640000,727171.2990469445,682707.7762909596
320000,650000,735758.5054587546,691915.1947955285
320000,660000,744389.7384016982,701149.5794019686
320000,670000,753063.0089332657,710409.6353222347
320000,680000,761776.4397793289,719694.1426524564
320000,690000,770528.2676643289,729001.9602162704
320000,700000,779316.8250288332,738332.0106941205
320000,710000,788140.5427984998,747683.2843520719
320000,720000,796997.9345010841,757054.8260434009
320000,730000,805887.5962438517,766445.7364392298
320000,740000,814808.2017048096,775855.1686484037
320000,750000,823758.4964847778,785282.324205222
320000,760000,832737.2889746743,794726.4456168665
320000,770000,841743.4502514701,804186.8172180548
320000,780000,850775.911759609,813662.764176693
320000,790000,859833.6575346377,823153.645862522
320000,800000,868915.7229871196,832658.8557958119
320000,810000,878021.1911062025,842177.818657363
320000,820000,887149.1916252603,851709.9905401068
320000,830000,896298.894760246,861254.8533280498
320000,840000,905469.5084049194,870811.9131133645
320000,850000,914660.2842011922,880380.7064240377
320000,860000,923870.5014473855,889960.7854681344
320000,870000,933099.4798919183,899551.7308527229
320000,880000,942346.5674063647,909153.1406034714
320000,890000,951611.1370053127,918764.627473033
320000,900000,960892.597168627,928385.8295805159
320000,910000,970190.3793299402,938016.3986207895
320000,920000,979503.9407380862,947656.00319315
320000,930000,988832.7589940848,957304.3239560288
320000,940000,998176.3389308222,966961.0604091402
320000,950000,1007534.2045445192,976625.9238056213
320000,960000,1016905.8975137407,986298.6357661089
320000,970000,1026290.9830088671,995978.93432497
320000,980000,1035689.0415143991,1005666.56631811
320000,990000,1045099.6703635689,1015361.2891988816
320000,1000000,1054522.485224595,1025062.8726537225
330000,10000,1671900.4182619487,1158873.0610952645
330000,20000,1349232.1229608725,935216.4492791549
330000,30000,1163623.3667439185,806564.1005973928
330000,40000,1034283.5961577346,716940.4183108903
330000,50000,936136.5927147418,649039.0565969629
330000,60000,858247.4087534181,595380.830643828
330000,70000,794870.4138724452,552062.6920764552
330000,80000,742544.9454955058,516726.4271367309
330000,90000,698960.9331474493,487777.0857698997
330000,100000,662460.7727418962,464049.3865873429
330000,110000,631796.4329006366,444649.8833352176
330000,120000,605998.0884481028,428873.21923467465
330000,130000,584295.8661816621,416152.2980062932
330000,140000,566069.277506066,406025.6021144144
330000,150000,550812.4382430637,398114.16925206524
330000,160000,538109.0495146692,392104.58722847
330000,170000,527613.8139789384,387736.0448802273
330000,180000,519038.3187416657,384790.2806966814
330000,190000,512140.1358420605,383083.68196026166
330000,200000,506714.2971656057,382461.0144824594
330000,210000,502586.5594370057,382790.41119631747
330000,220000,499608.0413890869,383959.34490576206
330000,230000,497650.91442163545,385871.3690694389
330000,240000,496604.92529837135,388443.473232814
330000,250000,496374.56496373843,391603.9208494418
330000,260000,496876.7558828319,395290.47765859304
330000,270000,498038.9525455126,399448.95349221607
330000,280000,499797.56560396485,404031.9905371721
330000,290000,502096.66144363396,408998.06288958807
330000,300000,504886.8730234349,414310.6381871623
330000,310000,508124.4853181865,419937.473636296
330000,320000,511770.671915454,425850.0290299435
330000,330000,515790.8438103347,432022.9660059803
330000,340000,520154.1018685814,438433.72782177693
330000,350000,524832.7680482854,445062.17978879245
330000,360000,529801.983750944,451890.3017115588
330000,370000,535039.370139888,458901.9283846212
330000,380000,540524.7312054983,466082.5227709697
330000,390000,546239.7989302647,473418.98207378
330000,400000,552168.0151354665,480899.4719626917
330000,410000,558294.337663186,488513.2793715651
330000,420000,564605.0751757729,496250.68743174727
330000,430000,571087.7410680521,504102.86548484134
330000,440000,577730.9276027272,512061.7738361758
330000,450000,584524.1905250894,520120.07701186975
330000,460000,591457.9559231439,528271.0744880253
330000,470000,598523.4292348283,536508.6317660528
330000,480000,605712.5198343635,544827.1246921435
330000,490000,613017.7747804379,553221.3899893195
330000,500000,620432.316091152,561686.6785417413
330000,510000,627949.7869932692,570218.6153934397
330000,520000,635564.3063074667,578813.1666072906
330000,530000,643270.4249912172,587466.6068851218
330000,540000,651063.0850343129,596175.4891014161
330000,550000,658937.5890131114,604936.6223304138
330000,560000,666889.5678128036,613747.0482405173
330000,570000,674914.9512300271,622604.0193043845
330000,580000,683009.9456494733,631504.982950049
330000,590000,691171.0101345595,640447.5638265121
330000,600000,699394.8350038894,649429.5485629564
330000,610000,707678.3255838085,658448.873860483
330000,620000,716018.5840120214,667503.613595892
330000,630000,724412.8930908871,676591.9666411836
330000,640000,732858.7054511056,685712.250090927
330000,650000,741353.6280067931,694862.8871275648
330000,660000,749895.4115048391,704042.4001197754
330000,670000,758481.9394609554,713249.4024389596
330000,680000,767111.2209677044,722482.5939569109
330000,690000,775781.3779164146,731740.7511701786
330000,700000,784490.6394783088,741022.723640148
330000,710000,793237.3357307145,750327.4300149697
330000,720000,802019.8873032654,759653.8497181523
330000,730000,810836.8027731042,769001.0221886588
330000,740000,819686.6687664458,778368.0385720513
330000,750000,828568.1527493835,787754.0462232186
330000,760000,837479.9860359186,797158.2332983867
330000,770000,846420.9689949455,806579.8352875285
330000,780000,855389.9642847392,816018.1292325859
330000,790000,864385.8905820892,825472.4290727315
330000,800000,873407.7206538098,834942.0847558569
330000,810000,882454.4802209731,844426.4818329947
330000,820000,891525.242306627,853925.0369192148
330000,830000,900619.1236039314,863437.1952880893
330000,840000,909735.2831085883,872962.4298840006
330000,850000,918872.9204998101,882500.2406334468
330000,860000,928031.2724451831,892050.1517064398
330000,870000,937209.6121781181,901611.7113495952
330000,880000,946407.2446549444,911184.4881647755
330000,890000,955623.5062653486,920768.0711434343
330000,900000,964857.7645535104,930362.0699267066
330000,910000,974109.4124829093,939966.1097743581
330000,920000,983377.8752836736,949579.8386758103
330000,930000,992662.5960574466,959202.9137703443
330000,940000,1001963.0467564452,968835.0124304646
330000,950000,1011278.7194035153,978475.8241136601
330000,960000,1020609.1279937878,988125.0525700653
330000,970000,1029953.807388233,997782.4150493958
330000,980000,1039312.3117310926,1007447.6411285318
330000,990000,1048684.2132512524,1017120.4719479248
330000,1000000,1058069.0992538084,1026800.6573584325
340000,10000,1736986.5825104534,1203987.3523375771
340000,20000,1404314.505908051,973396.6449611369
340000,30000,1212847.3206868202,840683.0592816848
340000,40000,1079326.9661377422,748156.1667308517
340000,50000,977877.4547882178,677946.2823473117
340000,60000,897201.8241921026,622317.5086720856
340000,70000,831375.3009655479,577243.2991640647
340000,80000,776846.3701917061,540307.1895622227
340000,90000,731256.749888295,509886.5961170007
340000,100000,692920.6650537489,484801.8636235856
340000,110000,660571.1686074085,464150.3700554533
340000,120000,633223.8601591387,447219.3665258534
340000,130000,610096.4854166857,433434.872376517
340000,140000,590557.4819396306,422328.63213638566
340000,150000,574090.8543043465,413515.0776445046
340000,160000,560271.0236367763,406674.4080963242
340000,170000,548744.1904142854,401539.7336491344
340000,180000,539214.1832168679,397887.09211521375
340000,190000,531431.522339996,395527.5853610322
340000,200000,525184.8536053295,394301.1225738042
340000,210000,520294.1664830315,394071.4035381754
340000,220000,516605.3815820802,394721.8740547605
340000,230000,513985.98912833387,396152.44042839704
340000,240000,512321.52650880994,398276.7994560402
340000,250000,511512.6969167615,401020.2434044521
340000,260000,511473.01397560176,404317.8595122933
340000,270000,512126.86502020684,408113.045165349
340000,280000,513407.8955382243,412356.2670632946
340000,290000,515257.6790544633,417004.0383671494
340000,300000,517624.59614788945,422018.05611913773
340000,310000,520462.8961184828,427364.4787928008
340000,320000,523731.9109579106,433013.32181106426
340000,330000,527395.3792844464,438937.9370095851
340000,340000,531420.8862670863,445114.5826803938
340000,350000,535779.3736492463,451522.0470811164
340000,360000,540444.7278005774,458141.33263926493
340000,370000,545393.4246432483,464955.3841058607
340000,380000,550604.2207768797,471948.8523051853
340000,390000,556057.8941107964,479107.8965592046
340000,400000,561737.0092523942,486420.00545302074
340000,410000,567625.7202959708,493873.84711197054
340000,420000,573709.5983265506,501459.1384192127
340000,430000,579975.4774715971,509166.52819643804
340000,440000,586411.3259427696,516987.50029157737
340000,450000,593006.122312977,524914.2793033656
340000,460000,599749.7602861736,532939.7599720497
340000,470000,606632.9539952311,541057.4356670019
340000,480000,613647.1570153594,549261.337494364
340000,490000,620784.4941378846,557545.9838059339
340000,500000,628037.6961873912,565906.3314541874
340000,510000,635400.041802936,574337.7319548322
340000,520000,642865.3117775376,582835.8986491142
340000,530000,650427.7420661639,591396.8712690383
340000,540000,658081.9813197101,600016.9844130412
340000,550000,665823.0575243719,608692.8434249359
340000,560000,673646.3458767252,617421.3008236039
340000,570000,681547.5388086044,626199.4341353263
340000,580000,689522.6165650438,635024.5239303407
340000,590000,697567.8298189522,643894.0422070596
340000,600000,705679.6728195145,652805.6319782583
340000,610000,713854.865747586,661757.0947028269
340000,620000,722090.3377838284,670746.3782741862
340000,630000,730383.2097620538,679771.5640859524
340000,640000,738730.7800318388,688830.8571569475
340000,650000,747130.5117913117,697922.5769300375
340000,660000,755580.0203402269,707045.1482255238
340000,670000,764077.0622874895,716197.0933953646
340000,680000,772619.5236691498,725377.0236102316
340000,690000,781205.4135981506,734583.6349133814
340000,700000,789832.8532353925,743815.6997919932
340000,710000,798500.0700180666,753072.0636638551
340000,720000,807205.3896496205,762351.6389719105
340000,730000,815947.226573428,771653.3977323922
340000,740000,824724.0846832034,780976.373714694
340000,750000,833534.5460295981,790319.6531199577
340000,760000,842377.2648490462,799682.3702444851
340000,770000,851250.9684928223,809063.709461315
340000,780000,860154.4481726548,818462.89759862
340000,790000,869086.5559321519,827879.2022033546
340000,800000,878046.2018022698,837311.9295866017
340000,810000,887032.3511432008,846760.4234328573
340000,820000,896044.018681366,856224.0598162392
340000,830000,905080.2657297879,865702.2454911896
340000,840000,914140.1992325957,875194.4175147349
340000,850000,923222.9705898071,884700.043122063
340000,860000,932327.7663430606,894218.6112572926
340000,870000,941453.8169375669,903749.641642452
340000,880000,950600.3823822839,913292.6716331523
340000,890000,959766.7575046618,922847.2618034902
340000,900000,968952.2697527503,932412.9944211508
340000,910000,978156.2766187061,941989.4713448482
340000,920000,987378.1653304159,951576.3142747008
340000,930000,996617.3430394201,961173.1557183001
340000,940000,1005873.2495000775,970779.6515544638
340000,950000,1015145.3470715779,980395.4719951372
340000,960000,1024433.11531442,990020.2963895191
340000,970000,1033736.0627906992,999653.8253156333
340000,980000,1043053.7149580509,1009295.7689985617
340000,990000,1052385.6152845512,1018945.8486991548
340000,1000000,1061731.3269811992,1028603.7988654927
350000,10000,1802497.1989410175,1249395.8514131655
350000,20000,1459821.5789358562,1011871.2144097206
350000,30000,1262496.8764427013,875097.1500810961
350000,40000,1124800.3415503625,779671.1472685892
350000,50000,1020059.0814158341,707162.9958328111
350000,60000,936613.1271203564,649579.1440492226
350000,70000,868355.21834365,602766.3250183235
350000,80000,811639.8399763876,564246.8021768775
350000,90000,764058.5340462411,532368.4855424822
350000,100000,723896.508781935,505936.55205081834
350000,110000,689867.813934032,484039.13384928915
350000,120000,660973.8007263495,465956.412004251
350000,130000,636420.344681689,451108.0138564487
350000,140000,615565.3697112699,439019.47973859496
350000,150000,597883.2996263836,429299.1380329203
350000,160000,582939.7485445763,421621.24384596205
350000,170000,570372.816845161,415713.20434999344
350000,180000,559878.9096393152,411345.6672970202
350000,190000,551201.7669286652,408324.6993360629
350000,200000,544123.8657004426,406485.551852613
350000,210000,538459.6019069555,405687.6490105606
350000,220000,534049.8324843197,405810.5306347381
350000,230000,530757.4727574829,406750.55039755034
350000,240000,528463.9303266073,408418.18239839014
350000,250000,527066.1818909977,410735.8009725997
350000,260000,526474.3784700215,413635.85405185685
350000,270000,526609.8714077788,417059.35271407873
350000,280000,527403.5651022868,420954.60737184744
350000,290000,528794.5549789397,425276.18158876547
350000,300000,530728.9790242497,429984.00838708295
350000,310000,533159.0561683426,435042.6504942838
350000,320000,536042.2739560499,440420.67486071296
350000,330000,539340.7012714219,446090.1239764148
350000,340000,543020.4006710775,452026.063667056
350000,350000,547050.9297383924,458206.2002118361
350000,360000,551404.9114279319,464610.5500496842
350000,370000,556057.6685204905,471221.15981948597
350000,380000,560986.9057718066,478021.86293760856
350000,390000,566172.4342115085,484998.0688290981
350000,400000,571595.9337045251,492136.5813594333
350000,410000,577240.7480308132,499425.44334326556
350000,420000,583091.6985861378,506853.79398032854
350000,430000,589134.9354258112,514411.7569286023
350000,440000,595357.7911222694,522090.32848064986
350000,450000,601748.6604067131,529881.2870626595
350000,460000,608296.8980530166,537777.1166095053
350000,470000,614992.715747732,545770.9279512522
350000,480000,621827.1058941345,553856.4025572145
350000,490000,628791.7644931409,562027.7344069974
350000,500000,635879.0219181726,570279.5777612074
350000,510000,643081.7879717404,578607.006792599
350000,520000,650393.4986291131,587005.4757831416
350000,530000,657808.0695630686,595470.7848413584
350000,540000,665319.8483818505,603999.043364278
350000,550000,672923.5847899807,612586.6495728764
350000,560000,680614.3935511821,621230.2626238896
350000,570000,688387.7209126586,629926.7771194985
